,index_x,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,index_y,Classification
1552,1564,176.9.40.135-192.168.43.129-444-59089-6,192.168.43.129,59089,176.9.40.135,444,6,19/08/2020 10:50:01 AM,1552,BENIGN
1553,1565,192.168.43.129-104.16.217.98-59088-443-6,192.168.43.129,59088,104.16.217.98,443,6,19/08/2020 10:49:59 AM,1553,BENIGN
1554,1566,176.9.40.135-192.168.43.129-444-59087-6,192.168.43.129,59087,176.9.40.135,444,6,19/08/2020 10:49:59 AM,1554,BENIGN
1555,1567,176.9.40.135-192.168.43.129-444-59087-6,192.168.43.129,59087,176.9.40.135,444,6,19/08/2020 10:50:01 AM,1555,BENIGN
1556,1568,192.168.43.129-107.162.162.116-59086-443-6,192.168.43.129,59086,107.162.162.116,443,6,19/08/2020 10:49:58 AM,1556,BENIGN
1557,1569,192.168.43.129-107.162.162.116-59086-443-6,107.162.162.116,443,192.168.43.129,59086,6,19/08/2020 10:50:01 AM,1557,BENIGN
1558,1570,176.9.40.135-192.168.43.129-444-59065-6,192.168.43.129,59065,176.9.40.135,444,6,19/08/2020 10:49:42 AM,1558,BENIGN
1559,1571,176.9.40.135-192.168.43.129-444-59065-6,192.168.43.129,59065,176.9.40.135,444,6,19/08/2020 10:50:02 AM,1559,BENIGN
1560,1572,192.168.43.129-193.56.28.226-59064-80-6,192.168.43.129,59064,193.56.28.226,80,6,19/08/2020 10:49:43 AM,1560,BENIGN
1561,1573,176.9.40.135-192.168.43.129-444-57941-6,176.9.40.135,444,192.168.43.129,57941,6,19/08/2020 10:47:56 AM,1561,BENIGN
1562,1574,192.168.43.129-31.13.92.36-57939-443-6,192.168.43.129,57939,31.13.92.36,443,6,19/08/2020 10:47:56 AM,1562,BENIGN
1563,1575,176.9.40.135-192.168.43.129-444-59091-6,192.168.43.129,59091,176.9.40.135,444,6,19/08/2020 10:50:01 AM,1563,BENIGN
1564,1576,176.9.40.135-192.168.43.129-444-59091-6,192.168.43.129,59091,176.9.40.135,444,6,19/08/2020 10:50:02 AM,1564,BENIGN
1565,1577,192.168.43.129-54.221.234.156-59090-443-6,192.168.43.129,59090,54.221.234.156,443,6,19/08/2020 10:50:01 AM,1565,BENIGN
1566,1578,192.168.43.129-54.221.234.156-59090-443-6,54.221.234.156,443,192.168.43.129,59090,6,19/08/2020 10:50:03 AM,1566,BENIGN
1567,1579,176.9.40.135-192.168.43.129-444-59093-6,192.168.43.129,59093,176.9.40.135,444,6,19/08/2020 10:50:01 AM,1567,BENIGN
1568,1580,176.9.40.135-192.168.43.129-444-59093-6,192.168.43.129,59093,176.9.40.135,444,6,19/08/2020 10:50:04 AM,1568,BENIGN
1569,1581,192.168.43.129-107.162.162.116-59092-443-6,192.168.43.129,59092,107.162.162.116,443,6,19/08/2020 10:50:01 AM,1569,BENIGN
1570,1582,192.168.43.129-40.127.142.76-58872-443-6,192.168.43.129,58872,40.127.142.76,443,6,19/08/2020 10:48:00 AM,1570,BENIGN
1571,1583,192.168.43.129-107.162.162.116-59092-443-6,107.162.162.116,443,192.168.43.129,59092,6,19/08/2020 10:50:04 AM,1571,BENIGN
1572,1584,176.9.40.135-192.168.43.129-444-59097-6,192.168.43.129,59097,176.9.40.135,444,6,19/08/2020 10:50:03 AM,1572,BENIGN
1573,1585,192.168.43.129-65.60.62.74-59096-80-6,192.168.43.129,59096,65.60.62.74,80,6,19/08/2020 10:50:03 AM,1573,BENIGN
1574,1586,176.9.40.135-192.168.43.129-444-59095-6,192.168.43.129,59095,176.9.40.135,444,6,19/08/2020 10:50:02 AM,1574,BENIGN
1575,1587,176.9.40.135-192.168.43.129-444-59095-6,192.168.43.129,59095,176.9.40.135,444,6,19/08/2020 10:50:05 AM,1575,BENIGN
1576,1588,192.168.43.129-52.97.186.146-59094-443-6,192.168.43.129,59094,52.97.186.146,443,6,19/08/2020 10:50:02 AM,1576,BENIGN
1577,1589,192.168.43.129-65.60.62.74-59096-80-6,65.60.62.74,80,192.168.43.129,59096,6,19/08/2020 10:50:05 AM,1577,BENIGN
1578,1590,192.168.43.129-52.97.186.146-59094-443-6,52.97.186.146,443,192.168.43.129,59094,6,19/08/2020 10:50:05 AM,1578,BENIGN
1579,1591,176.9.40.135-192.168.43.129-444-59099-6,192.168.43.129,59099,176.9.40.135,444,6,19/08/2020 10:50:04 AM,1579,BENIGN
1580,1592,192.168.43.129-107.6.177.186-59098-80-6,192.168.43.129,59098,107.6.177.186,80,6,19/08/2020 10:50:04 AM,1580,BENIGN
1581,1593,192.168.43.129-107.6.177.186-59098-80-6,107.6.177.186,80,192.168.43.129,59098,6,19/08/2020 10:50:05 AM,1581,BENIGN
1582,1594,192.168.43.129-204.79.197.203-58875-443-6,192.168.43.129,58875,204.79.197.203,443,6,19/08/2020 10:48:02 AM,1582,BENIGN
1583,1595,176.9.40.135-192.168.43.129-444-59101-6,192.168.43.129,59101,176.9.40.135,444,6,19/08/2020 10:50:04 AM,1583,BENIGN
1584,1596,176.9.40.135-192.168.43.129-444-59101-6,192.168.43.129,59101,176.9.40.135,444,6,19/08/2020 10:50:06 AM,1584,BENIGN
1585,1597,192.168.43.129-107.162.162.116-59100-443-6,192.168.43.129,59100,107.162.162.116,443,6,19/08/2020 10:50:04 AM,1585,BENIGN
1586,1598,192.168.43.129-107.162.162.116-59100-443-6,107.162.162.116,443,192.168.43.129,59100,6,19/08/2020 10:50:06 AM,1586,BENIGN
1587,1599,176.9.40.135-192.168.43.129-444-59103-6,192.168.43.129,59103,176.9.40.135,444,6,19/08/2020 10:50:05 AM,1587,BENIGN
1588,1600,176.9.40.135-192.168.43.129-444-59103-6,192.168.43.129,59103,176.9.40.135,444,6,19/08/2020 10:50:07 AM,1588,BENIGN
1589,1601,192.168.43.129-13.107.42.22-59102-443-6,192.168.43.129,59102,13.107.42.22,443,6,19/08/2020 10:50:05 AM,1589,BENIGN
1590,1602,192.168.43.129-13.107.42.22-59102-443-6,13.107.42.22,443,192.168.43.129,59102,6,19/08/2020 10:50:07 AM,1590,BENIGN
1591,1603,192.168.43.129-204.79.197.203-58864-443-6,192.168.43.129,58864,204.79.197.203,443,6,19/08/2020 10:47:59 AM,1591,BENIGN
1592,1604,192.168.43.129-40.127.142.76-58871-443-6,192.168.43.129,58871,40.127.142.76,443,6,19/08/2020 10:47:59 AM,1592,BENIGN
1593,1605,192.168.43.129-104.17.78.107-59029-443-6,192.168.43.129,59029,104.17.78.107,443,6,19/08/2020 10:49:14 AM,1593,BENIGN
1594,1606,176.9.40.135-192.168.43.129-444-59105-6,192.168.43.129,59105,176.9.40.135,444,6,19/08/2020 10:50:07 AM,1594,BENIGN
1595,1607,176.9.40.135-192.168.43.129-444-59105-6,192.168.43.129,59105,176.9.40.135,444,6,19/08/2020 10:50:09 AM,1595,BENIGN
1596,1608,192.168.43.129-107.162.162.116-59104-443-6,192.168.43.129,59104,107.162.162.116,443,6,19/08/2020 10:50:06 AM,1596,BENIGN
1597,1609,192.168.43.129-107.162.162.116-59104-443-6,107.162.162.116,443,192.168.43.129,59104,6,19/08/2020 10:50:09 AM,1597,BENIGN
1598,1610,176.9.40.135-192.168.43.129-444-59107-6,192.168.43.129,59107,176.9.40.135,444,6,19/08/2020 10:50:07 AM,1598,BENIGN
1599,1611,176.9.40.135-192.168.43.129-444-59107-6,192.168.43.129,59107,176.9.40.135,444,6,19/08/2020 10:50:09 AM,1599,BENIGN
1600,1612,192.168.43.129-40.90.22.191-59106-443-6,192.168.43.129,59106,40.90.22.191,443,6,19/08/2020 10:50:07 AM,1600,BENIGN
1601,1613,192.168.43.129-40.90.22.191-59106-443-6,40.90.22.191,443,192.168.43.129,59106,6,19/08/2020 10:50:09 AM,1601,BENIGN
1602,1614,191.232.245.3-192.168.43.129-443-59110-6,192.168.43.129,59110,191.232.245.3,443,6,19/08/2020 10:50:09 AM,1602,BENIGN
1603,1615,191.232.245.3-192.168.43.129-443-59110-6,192.168.43.129,59110,191.232.245.3,443,6,19/08/2020 10:50:10 AM,1603,BENIGN
1604,1616,176.9.40.135-192.168.43.129-444-59114-6,192.168.43.129,59114,176.9.40.135,444,6,19/08/2020 10:50:09 AM,1604,BENIGN
1605,1617,176.9.40.135-192.168.43.129-444-59114-6,192.168.43.129,59114,176.9.40.135,444,6,19/08/2020 10:50:12 AM,1605,BENIGN
1606,1618,192.168.43.129-34.107.165.220-59113-443-6,192.168.43.129,59113,34.107.165.220,443,6,19/08/2020 10:50:09 AM,1606,BENIGN
1607,1619,176.9.40.135-192.168.43.129-444-59112-6,192.168.43.129,59112,176.9.40.135,444,6,19/08/2020 10:50:09 AM,1607,BENIGN
1608,1620,176.9.40.135-192.168.43.129-444-59112-6,192.168.43.129,59112,176.9.40.135,444,6,19/08/2020 10:50:12 AM,1608,BENIGN
1609,1621,192.168.43.129-107.162.162.116-59111-443-6,192.168.43.129,59111,107.162.162.116,443,6,19/08/2020 10:50:09 AM,1609,BENIGN
1610,1622,192.168.43.129-107.162.162.116-59111-443-6,107.162.162.116,443,192.168.43.129,59111,6,19/08/2020 10:50:12 AM,1610,BENIGN
1611,1623,176.9.40.135-192.168.43.129-444-59116-6,192.168.43.129,59116,176.9.40.135,444,6,19/08/2020 10:50:09 AM,1611,BENIGN
1612,1624,176.9.40.135-192.168.43.129-444-59116-6,192.168.43.129,59116,176.9.40.135,444,6,19/08/2020 10:50:13 AM,1612,BENIGN
1613,1625,192.168.43.129-13.107.42.22-59115-443-6,192.168.43.129,59115,13.107.42.22,443,6,19/08/2020 10:50:09 AM,1613,BENIGN
1614,1626,192.168.43.129-13.107.42.22-59115-443-6,13.107.42.22,443,192.168.43.129,59115,6,19/08/2020 10:50:13 AM,1614,BENIGN
1615,1627,176.9.40.135-192.168.43.129-444-59120-6,192.168.43.129,59120,176.9.40.135,444,6,19/08/2020 10:50:12 AM,1615,BENIGN
1616,1628,176.9.40.135-192.168.43.129-444-59120-6,192.168.43.129,59120,176.9.40.135,444,6,19/08/2020 10:50:14 AM,1616,BENIGN
1617,1629,192.168.43.129-107.162.162.116-59119-443-6,192.168.43.129,59119,107.162.162.116,443,6,19/08/2020 10:50:12 AM,1617,BENIGN
1618,1630,192.168.43.129-107.162.162.116-59119-443-6,107.162.162.116,443,192.168.43.129,59119,6,19/08/2020 10:50:14 AM,1618,BENIGN
1619,1631,192.168.43.129-107.162.162.116-59119-443-6,107.162.162.116,443,192.168.43.129,59119,6,19/08/2020 10:50:15 AM,1619,BENIGN
1620,1632,151.139.128.8-192.168.43.129-443-59034-6,192.168.43.129,59034,151.139.128.8,443,6,19/08/2020 10:49:15 AM,1620,BENIGN
1621,1633,151.139.128.8-192.168.43.129-443-59034-6,192.168.43.129,59034,151.139.128.8,443,6,19/08/2020 10:50:16 AM,1621,BENIGN
1622,1634,176.9.40.135-192.168.43.129-444-59122-6,192.168.43.129,59122,176.9.40.135,444,6,19/08/2020 10:50:13 AM,1622,BENIGN
1623,1635,176.9.40.135-192.168.43.129-444-59122-6,192.168.43.129,59122,176.9.40.135,444,6,19/08/2020 10:50:16 AM,1623,BENIGN
1624,1636,192.168.43.129-20.190.137.78-59121-443-6,192.168.43.129,59121,20.190.137.78,443,6,19/08/2020 10:50:13 AM,1624,BENIGN
1625,1637,192.168.43.129-20.190.137.78-59121-443-6,20.190.137.78,443,192.168.43.129,59121,6,19/08/2020 10:50:16 AM,1625,BENIGN
1626,1638,151.139.128.8-192.168.43.129-443-59035-6,192.168.43.129,59035,151.139.128.8,443,6,19/08/2020 10:49:16 AM,1626,BENIGN
1627,1639,151.139.128.8-192.168.43.129-443-59035-6,192.168.43.129,59035,151.139.128.8,443,6,19/08/2020 10:50:16 AM,1627,BENIGN
1628,1640,192.168.43.129-52.142.114.2-58869-443-6,192.168.43.129,58869,52.142.114.2,443,6,19/08/2020 10:47:59 AM,1628,BENIGN
1629,1641,172.227.98.69-192.168.43.129-443-59124-6,192.168.43.129,59124,172.227.98.69,443,6,19/08/2020 10:50:15 AM,1629,BENIGN
1630,1642,176.9.40.135-192.168.43.129-444-59126-6,192.168.43.129,59126,176.9.40.135,444,6,19/08/2020 10:50:15 AM,1630,BENIGN
1631,1643,172.227.98.69-192.168.43.129-443-59124-6,192.168.43.129,59124,172.227.98.69,443,6,19/08/2020 10:50:17 AM,1631,BENIGN
1632,1644,176.9.40.135-192.168.43.129-444-59126-6,176.9.40.135,444,192.168.43.129,59126,6,19/08/2020 10:50:17 AM,1632,BENIGN
1633,1645,192.168.43.129-204.79.197.200-58920-443-6,192.168.43.129,58920,204.79.197.200,443,6,19/08/2020 10:48:14 AM,1633,BENIGN
1634,1646,176.9.40.135-192.168.43.129-444-59130-6,192.168.43.129,59130,176.9.40.135,444,6,19/08/2020 10:50:16 AM,1634,BENIGN
1635,1647,176.9.40.135-192.168.43.129-444-59130-6,192.168.43.129,59130,176.9.40.135,444,6,19/08/2020 10:50:17 AM,1635,BENIGN
1636,1648,192.168.43.129-65.60.62.74-59129-80-6,192.168.43.129,59129,65.60.62.74,80,6,19/08/2020 10:50:16 AM,1636,BENIGN
1637,1649,192.168.43.129-65.60.62.74-59129-80-6,65.60.62.74,80,192.168.43.129,59129,6,19/08/2020 10:50:17 AM,1637,BENIGN
1638,1650,176.9.40.135-192.168.43.129-444-59125-6,192.168.43.129,59125,176.9.40.135,444,6,19/08/2020 10:50:15 AM,1638,BENIGN
1639,1651,176.9.40.135-192.168.43.129-444-59125-6,192.168.43.129,59125,176.9.40.135,444,6,19/08/2020 10:50:17 AM,1639,BENIGN
1640,1652,192.168.43.129-107.162.162.116-59123-443-6,192.168.43.129,59123,107.162.162.116,443,6,19/08/2020 10:50:14 AM,1640,BENIGN
1641,1653,192.168.43.129-107.162.162.116-59123-443-6,107.162.162.116,443,192.168.43.129,59123,6,19/08/2020 10:50:17 AM,1641,BENIGN
1642,1654,192.168.43.129-54.225.191.113-59131-80-6,192.168.43.129,59131,54.225.191.113,80,6,19/08/2020 10:50:17 AM,1642,BENIGN
1643,1655,176.9.40.135-192.168.43.129-444-59132-6,192.168.43.129,59132,176.9.40.135,444,6,19/08/2020 10:50:17 AM,1643,BENIGN
1644,1656,192.168.43.129-54.225.191.113-59131-80-6,192.168.43.129,59131,54.225.191.113,80,6,19/08/2020 10:50:18 AM,1644,BENIGN
1645,1657,176.9.40.135-192.168.43.129-444-59132-6,176.9.40.135,444,192.168.43.129,59132,6,19/08/2020 10:50:18 AM,1645,BENIGN
1646,1658,176.9.40.135-192.168.43.129-444-59134-6,192.168.43.129,59134,176.9.40.135,444,6,19/08/2020 10:50:17 AM,1646,BENIGN
1647,1659,192.168.43.129-93.115.29.120-59133-80-6,192.168.43.129,59133,93.115.29.120,80,6,19/08/2020 10:50:17 AM,1647,BENIGN
1648,1660,192.168.43.129-93.115.29.120-59133-80-6,93.115.29.120,80,192.168.43.129,59133,6,19/08/2020 10:50:18 AM,1648,BENIGN
1649,1661,176.9.40.135-192.168.43.129-444-59136-6,192.168.43.129,59136,176.9.40.135,444,6,19/08/2020 10:50:18 AM,1649,BENIGN
1650,1662,176.9.40.135-192.168.43.129-444-59136-6,192.168.43.129,59136,176.9.40.135,444,6,19/08/2020 10:50:20 AM,1650,BENIGN
1651,1663,192.168.43.129-107.162.162.116-59135-443-6,192.168.43.129,59135,107.162.162.116,443,6,19/08/2020 10:50:17 AM,1651,BENIGN
1652,1664,192.168.43.129-107.162.162.116-59135-443-6,107.162.162.116,443,192.168.43.129,59135,6,19/08/2020 10:50:20 AM,1652,BENIGN
1653,1665,176.9.40.135-192.168.43.129-444-59118-6,192.168.43.129,59118,176.9.40.135,444,6,19/08/2020 10:50:11 AM,1653,BENIGN
1654,1666,176.9.40.135-192.168.43.129-444-59128-6,192.168.43.129,59128,176.9.40.135,444,6,19/08/2020 10:50:16 AM,1654,BENIGN
1655,1667,176.9.40.135-192.168.43.129-444-59128-6,192.168.43.129,59128,176.9.40.135,444,6,19/08/2020 10:50:21 AM,1655,BENIGN
1656,1668,192.168.43.129-13.107.42.22-59127-443-6,192.168.43.129,59127,13.107.42.22,443,6,19/08/2020 10:50:16 AM,1656,BENIGN
1657,1669,192.168.43.129-204.79.197.219-58901-443-6,192.168.43.129,58901,204.79.197.219,443,6,19/08/2020 10:48:13 AM,1657,BENIGN
1658,1670,192.168.43.129-13.107.42.22-59127-443-6,13.107.42.22,443,192.168.43.129,59127,6,19/08/2020 10:50:21 AM,1658,BENIGN
1659,1671,176.9.40.135-192.168.43.129-444-59118-6,176.9.40.135,444,192.168.43.129,59118,6,19/08/2020 10:50:21 AM,1659,BENIGN
1660,1672,176.9.40.135-192.168.43.129-444-59138-6,192.168.43.129,59138,176.9.40.135,444,6,19/08/2020 10:50:20 AM,1660,BENIGN
1661,1673,176.9.40.135-192.168.43.129-444-59138-6,192.168.43.129,59138,176.9.40.135,444,6,19/08/2020 10:50:23 AM,1661,BENIGN
1662,1674,192.168.43.129-107.162.162.116-59137-443-6,192.168.43.129,59137,107.162.162.116,443,6,19/08/2020 10:50:20 AM,1662,BENIGN
1663,1675,176.9.40.135-192.168.43.129-444-59140-6,192.168.43.129,59140,176.9.40.135,444,6,19/08/2020 10:50:21 AM,1663,BENIGN
1664,1676,176.9.40.135-192.168.43.129-444-59140-6,192.168.43.129,59140,176.9.40.135,444,6,19/08/2020 10:50:23 AM,1664,BENIGN
1665,1677,192.168.43.129-20.190.137.78-59139-443-6,192.168.43.129,59139,20.190.137.78,443,6,19/08/2020 10:50:21 AM,1665,BENIGN
1666,1678,192.168.43.129-107.162.162.116-59137-443-6,107.162.162.116,443,192.168.43.129,59137,6,19/08/2020 10:50:23 AM,1666,BENIGN
1667,1679,192.168.43.129-20.190.137.78-59139-443-6,20.190.137.78,443,192.168.43.129,59139,6,19/08/2020 10:50:23 AM,1667,BENIGN
1668,1680,192.168.43.129-216.58.214.78-58887-443-6,192.168.43.129,58887,216.58.214.78,443,6,19/08/2020 10:48:08 AM,1668,BENIGN
1669,1681,192.168.43.129-216.58.201.238-58888-443-6,192.168.43.129,58888,216.58.201.238,443,6,19/08/2020 10:48:08 AM,1669,BENIGN
1670,1682,192.168.43.129-107.162.162.116-59137-443-6,107.162.162.116,443,192.168.43.129,59137,6,19/08/2020 10:50:23 AM,1670,BENIGN
1671,1683,152.199.19.161-192.168.43.129-443-58789-6,192.168.43.129,58789,152.199.19.161,443,6,19/08/2020 10:49:27 AM,1671,DoS Hulk
1672,1684,192.168.43.129-216.58.215.46-58889-443-6,192.168.43.129,58889,216.58.215.46,443,6,19/08/2020 10:48:09 AM,1672,BENIGN
1673,1685,176.9.40.135-192.168.43.129-444-59143-6,192.168.43.129,59143,176.9.40.135,444,6,19/08/2020 10:50:23 AM,1673,BENIGN
1674,1686,176.9.40.135-192.168.43.129-444-59143-6,192.168.43.129,59143,176.9.40.135,444,6,19/08/2020 10:50:26 AM,1674,BENIGN
1675,1687,192.168.43.129-107.162.162.116-59141-443-6,192.168.43.129,59141,107.162.162.116,443,6,19/08/2020 10:50:23 AM,1675,BENIGN
1676,1688,192.168.43.129-216.58.201.238-58891-443-6,192.168.43.129,58891,216.58.201.238,443,6,19/08/2020 10:48:10 AM,1676,BENIGN
1677,1689,192.168.43.129-107.162.162.116-59141-443-6,107.162.162.116,443,192.168.43.129,59141,6,19/08/2020 10:50:26 AM,1677,BENIGN
1678,1690,192.168.43.129-216.58.198.206-58893-443-6,192.168.43.129,58893,216.58.198.206,443,6,19/08/2020 10:48:11 AM,1678,BENIGN
1679,1691,192.168.43.129-107.162.162.116-59145-443-6,192.168.43.129,59145,107.162.162.116,443,6,19/08/2020 10:50:26 AM,1679,BENIGN
1680,1692,176.9.40.135-192.168.43.129-444-59146-6,192.168.43.129,59146,176.9.40.135,444,6,19/08/2020 10:50:26 AM,1680,BENIGN
1681,1693,192.168.43.129-107.162.162.116-59145-443-6,192.168.43.129,59145,107.162.162.116,443,6,19/08/2020 10:50:28 AM,1681,BENIGN
1682,1694,176.9.40.135-192.168.43.129-444-59146-6,176.9.40.135,444,192.168.43.129,59146,6,19/08/2020 10:50:28 AM,1682,BENIGN
1683,1695,152.199.19.160-192.168.43.129-443-58902-6,192.168.43.129,58902,152.199.19.160,443,6,19/08/2020 10:48:13 AM,1683,BENIGN
1684,1696,151.101.242.217-192.168.43.129-443-58910-6,192.168.43.129,58910,151.101.242.217,443,6,19/08/2020 10:48:13 AM,1684,BENIGN
1685,1697,151.101.240.133-192.168.43.129-443-58915-6,192.168.43.129,58915,151.101.240.133,443,6,19/08/2020 10:48:14 AM,1685,BENIGN
1686,1698,151.101.240.133-192.168.43.129-443-58914-6,192.168.43.129,58914,151.101.240.133,443,6,19/08/2020 10:48:14 AM,1686,BENIGN
1687,1699,151.101.240.133-192.168.43.129-443-58916-6,192.168.43.129,58916,151.101.240.133,443,6,19/08/2020 10:48:14 AM,1687,BENIGN
1688,1700,151.101.240.133-192.168.43.129-443-58917-6,192.168.43.129,58917,151.101.240.133,443,6,19/08/2020 10:48:14 AM,1688,BENIGN
1689,1701,151.101.240.133-192.168.43.129-443-58918-6,192.168.43.129,58918,151.101.240.133,443,6,19/08/2020 10:48:14 AM,1689,BENIGN
1690,1702,151.101.242.217-192.168.43.129-443-58919-6,192.168.43.129,58919,151.101.242.217,443,6,19/08/2020 10:48:14 AM,1690,BENIGN
1691,1703,192.168.43.129-87.240.129.135-59149-443-6,192.168.43.129,59149,87.240.129.135,443,6,19/08/2020 10:50:28 AM,1691,BENIGN
1692,1704,176.9.40.135-192.168.43.129-444-59150-6,192.168.43.129,59150,176.9.40.135,444,6,19/08/2020 10:50:28 AM,1692,BENIGN
1693,1705,192.168.43.129-87.240.129.135-59149-443-6,192.168.43.129,59149,87.240.129.135,443,6,19/08/2020 10:50:30 AM,1693,BENIGN
1694,1706,176.9.40.135-192.168.43.129-444-59150-6,176.9.40.135,444,192.168.43.129,59150,6,19/08/2020 10:50:30 AM,1694,BENIGN
1695,1707,176.9.40.135-192.168.43.129-444-59144-6,192.168.43.129,59144,176.9.40.135,444,6,19/08/2020 10:50:23 AM,1695,BENIGN
1696,1708,176.9.40.135-192.168.43.129-444-59144-6,192.168.43.129,59144,176.9.40.135,444,6,19/08/2020 10:50:30 AM,1696,BENIGN
1697,1709,192.168.43.129-40.126.9.98-59142-443-6,192.168.43.129,59142,40.126.9.98,443,6,19/08/2020 10:50:23 AM,1697,BENIGN
1698,1710,192.168.43.129-40.126.9.98-59142-443-6,40.126.9.98,443,192.168.43.129,59142,6,19/08/2020 10:50:30 AM,1698,BENIGN
1699,1711,176.9.40.135-192.168.43.129-444-59154-6,192.168.43.129,59154,176.9.40.135,444,6,19/08/2020 10:50:30 AM,1699,BENIGN
1700,1712,176.9.40.135-192.168.43.129-444-59154-6,192.168.43.129,59154,176.9.40.135,444,6,19/08/2020 10:50:32 AM,1700,BENIGN
1701,1713,192.168.43.129-192.0.56.133-59153-443-6,192.168.43.129,59153,192.0.56.133,443,6,19/08/2020 10:50:30 AM,1701,BENIGN
1702,1714,176.9.40.135-192.168.43.129-444-59148-6,192.168.43.129,59148,176.9.40.135,444,6,19/08/2020 10:50:28 AM,1702,BENIGN
1703,1715,176.9.40.135-192.168.43.129-444-59148-6,192.168.43.129,59148,176.9.40.135,444,6,19/08/2020 10:50:32 AM,1703,BENIGN
1704,1716,192.168.43.129-104.75.77.84-59147-443-6,192.168.43.129,59147,104.75.77.84,443,6,19/08/2020 10:50:28 AM,1704,BENIGN
1705,1717,192.168.43.129-104.75.77.84-59147-443-6,104.75.77.84,443,192.168.43.129,59147,6,19/08/2020 10:50:32 AM,1705,BENIGN
1706,1718,192.168.43.129-192.0.56.133-59153-443-6,192.0.56.133,443,192.168.43.129,59153,6,19/08/2020 10:50:32 AM,1706,BENIGN
1707,1719,176.9.40.135-192.168.43.129-444-59157-6,192.168.43.129,59157,176.9.40.135,444,6,19/08/2020 10:50:30 AM,1707,BENIGN
1708,1720,176.9.40.135-192.168.43.129-444-59157-6,192.168.43.129,59157,176.9.40.135,444,6,19/08/2020 10:50:33 AM,1708,BENIGN
1709,1721,192.168.43.129-13.107.42.22-59156-443-6,192.168.43.129,59156,13.107.42.22,443,6,19/08/2020 10:50:30 AM,1709,BENIGN
1710,1722,192.168.43.129-13.107.42.22-59156-443-6,13.107.42.22,443,192.168.43.129,59156,6,19/08/2020 10:50:33 AM,1710,BENIGN
1711,1723,192.168.43.129-18.202.163.246-58880-443-6,192.168.43.129,58880,18.202.163.246,443,6,19/08/2020 10:48:05 AM,1711,BENIGN
1712,1724,176.9.40.135-192.168.43.129-444-59152-6,192.168.43.129,59152,176.9.40.135,444,6,19/08/2020 10:50:30 AM,1712,BENIGN
1713,1725,143.204.210.118-192.168.43.129-443-59151-6,192.168.43.129,59151,143.204.210.118,443,6,19/08/2020 10:50:30 AM,1713,BENIGN
1714,1726,176.9.40.135-192.168.43.129-444-59161-6,192.168.43.129,59161,176.9.40.135,444,6,19/08/2020 10:50:35 AM,1714,BENIGN
1715,1727,192.168.43.129-65.60.62.74-59160-80-6,192.168.43.129,59160,65.60.62.74,80,6,19/08/2020 10:50:35 AM,1715,BENIGN
1716,1728,192.168.43.129-65.60.62.74-59160-80-6,65.60.62.74,80,192.168.43.129,59160,6,19/08/2020 10:50:36 AM,1716,BENIGN
1717,1729,192.168.43.129-2.19.18.93-58396-443-6,192.168.43.129,58396,2.19.18.93,443,6,19/08/2020 10:48:21 AM,1717,BENIGN
1718,1730,192.168.43.129-13.224.119.80-58935-443-6,192.168.43.129,58935,13.224.119.80,443,6,19/08/2020 10:48:21 AM,1718,BENIGN
1719,1731,192.168.43.129-192.184.68.195-58936-443-6,192.168.43.129,58936,192.184.68.195,443,6,19/08/2020 10:48:22 AM,1719,BENIGN
1720,1732,192.168.43.129-104.17.78.107-59109-443-6,192.168.43.129,59109,104.17.78.107,443,6,19/08/2020 10:50:09 AM,1720,BENIGN
1721,1733,192.168.43.129-104.17.78.107-59109-443-6,192.168.43.129,59109,104.17.78.107,443,6,19/08/2020 10:50:41 AM,1721,BENIGN
1722,1734,191.232.243.198-192.168.43.129-443-59166-6,192.168.43.129,59166,191.232.243.198,443,6,19/08/2020 10:50:42 AM,1722,BENIGN
1723,1735,191.232.243.198-192.168.43.129-443-59166-6,192.168.43.129,59166,191.232.243.198,443,6,19/08/2020 10:50:43 AM,1723,BENIGN
1724,1736,192.168.43.129-40.77.226.250-58912-443-6,192.168.43.129,58912,40.77.226.250,443,6,19/08/2020 10:48:13 AM,1724,BENIGN
1725,1737,176.9.40.135-192.168.43.129-444-59168-6,192.168.43.129,59168,176.9.40.135,444,6,19/08/2020 10:50:44 AM,1725,BENIGN
1726,1738,176.9.40.135-192.168.43.129-444-59168-6,192.168.43.129,59168,176.9.40.135,444,6,19/08/2020 10:50:46 AM,1726,BENIGN
1727,1739,192.168.43.129-46.28.207.158-59167-443-6,192.168.43.129,59167,46.28.207.158,443,6,19/08/2020 10:50:44 AM,1727,BENIGN
1728,1740,192.168.43.129-46.28.207.158-59167-443-6,46.28.207.158,443,192.168.43.129,59167,6,19/08/2020 10:50:46 AM,1728,BENIGN
1729,1741,151.101.129.69-192.168.43.129-443-58930-6,192.168.43.129,58930,151.101.129.69,443,6,19/08/2020 10:48:19 AM,1729,BENIGN
1730,1742,151.101.129.69-192.168.43.129-443-58928-6,192.168.43.129,58928,151.101.129.69,443,6,19/08/2020 10:48:19 AM,1730,BENIGN
1731,1743,192.168.43.129-192.0.73.2-58933-443-6,192.168.43.129,58933,192.0.73.2,443,6,19/08/2020 10:48:21 AM,1731,BENIGN
1732,1744,192.168.43.129-104.16.29.34-58952-443-6,192.168.43.129,58952,104.16.29.34,443,6,19/08/2020 10:48:31 AM,1732,BENIGN
